date,name,keycode,party,state,text,text_matched_roots,text_num_matched_roots,text_num_words,text_root_ratio,caption,caption_matched_roots,caption_num_matched_roots,caption_num_words,caption_root_ratio,elite,centr,left,right,text_populism,elite_cap,centr_cap,left_cap,right_cap,cap_populism,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2024/10/20,Eric Hovde,DBUzcMyMI0p,Republican,Wisconsin,"But Senator Baldwin constantly goes and says, I would have voted against this and that.  And the reason why I would have voted against a lot of these issues is really simple.  It's because we're breaking our country apart financially.  We're driving ourselves off a cliff.  That's why inflation got ignited.  That's why the price of your food has gone up, the price of your rent, your health care, your car insurance,  because of this reckless spending that she's been engaging in.",[],0,82,0.0,"One of the most shocking things about last night’s debate - apart from Senator Baldwin brushing off voters’ concerns about her conflicts of interest - was that there were no questions at all about high prices and inflation. 

Wisconsinites who are struggling deserve better.",[],0,44,0.0,0.99477154,0.041408524,0.032085326,0.10313596,elite,0.9575453,0.9867743,0.5222999,0.09759554,elite,1,82,7.71,96.14,26.35,20.23,13.67,21.95,91.46,75.61,60.98,23.17,13.41,2.44,4.88,4.88,1.22,0,9.76,20.73,6.1,0,10.98,15.85,6.1,7.32,0,25.61,2.44,3.66,6.1,4.88,0,1.22,31.71,0,15.85,1.22,7.32,2.44,0,1.22,4.88,0,2.44,1.22,1.22,0,0,0,0,0,0,0,14.63,2.44,1.22,0,0,0,1.22,10.98,0,0,1.22,0,4.88,3.66,0,1.22,7.32,0,0,0,7.32,0,2.44,1.22,0,0,0,0,0,1.22,0,0,0,1.22,0,0,0,0,2.44,0,4.88,8.54,0,3.66,4.88,0,0,0,1.22,4.88,12.2,0,0,0,0,0,0,20.73,7.32,6.1,0,0,7.32,0,0
2024/10/20,Dave McCormick,DBU4yZFtBYc,Republican,Pennsylvania,"But we need to fight, fight, fight for the next 17 days.  No sleep.  Take our country back.  Thank you, Mr. President.  We're going to win this.  First time today, I just heard this an hour or two ago.  Good news.  First public poll that says McCormick's in the lead over Casey.",[],0,52,0.0,"Our commonwealth wants change — and it’s showing.

But our hard work isn’t over yet. 

We are going to earn every single vote.",[],0,23,0.0,0.007340436,0.009028539,0.0026482136,0.0020999538,none,0.004838955,0.96516156,0.009863976,0.014137997,centr,1,52,64.84,93.13,81.58,20.23,6.5,5.77,94.23,63.46,46.15,15.38,9.62,1.92,5.77,1.92,0,0,5.77,21.15,5.77,7.69,9.62,1.92,3.85,3.85,1.92,13.46,7.69,9.62,11.54,5.77,3.85,3.85,25,1.92,7.69,0,1.92,1.92,1.92,0,3.85,0,11.54,5.77,5.77,1.92,1.92,0,0,0,0,0,25,13.46,1.92,3.85,5.77,0,5.77,11.54,0,0,0,1.92,1.92,1.92,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,1.92,0,1.92,0,0,0,1.92,0,0,17.31,9.62,0,0,7.69,0,1.92,0,11.54,3.85,5.77,3.85,0,0,0,0,0,28.85,17.31,7.69,0,0,3.85,0,0
2024/10/20,Colin Allred,DBU668OP9wT,Democratic,Texas,"I had so much help. That's why I believe so strongly in this state and who we are and what we can do.  If we get leadership that can bring us together around our shared values, spending all your time pitting us against each other.  I had a coach once say, have you ever seen a turtle on a fence post?  You know it didn't get there on its own?  So this is what we need to do, El Paso Democrats.  I need you to volunteer.  You can visit ElPasoDemocrats.com.  I am so excited.  the way Sandra Cruz does.  Ted Cruz is so out of touch.  Folks every day, they work with folks who they disagree with.  They don't just come in and say,  oh, you know, we disagree, I can't get anything done today.  They still got to find a way.  But we've gotten to this habit of electing folks  who think that if they don't get everything they want,  then they're just not going to be a part of anything.  When we beat Ted Cruz, we're going to make this a thing of the past.  That's what we're going to do.",[],0,193,0.0,El Paso is ready for a new Senator and together we’re going to win. ????,[],0,15,0.0,0.9466141,0.21260415,0.016262785,0.006954454,elite,0.0031686001,0.9158886,0.010326403,0.013852388,none,1,194,2.83,98.09,34.87,27.02,11.41,8.76,90.72,78.35,64.43,26.29,17.53,3.09,6.19,3.09,0,3.61,8.76,12.89,4.12,0.52,10.31,13.4,7.22,6.7,2.58,26.29,2.06,3.09,10.82,7.73,0.52,2.58,26.8,2.06,12.37,2.58,1.03,3.61,2.06,0,4.64,0,2.58,1.55,1.03,0.52,0.52,0,0,0,0,0,21.13,4.64,1.03,0,1.03,0,1.03,16.49,1.55,0,0,0,1.03,1.03,0,0,1.55,0,0,1.03,0.52,0,0,0,0,0,0,0,0,0,0,1.03,0.52,3.09,0,0,0,0,0,0,10.31,6.19,0,1.03,4.12,0.52,0,0.52,4.12,4.64,8.76,3.09,0.52,0,0,0.52,0,19.59,8.25,5.15,1.03,0,5.15,0,0
2024/10/20,Dave McCormick,DBU6-68tMku,Republican,Pennsylvania,"Well, Mr. President, it all comes down to Pennsylvania.  It all comes down to the Keystone State.  We've got to put you back in the White House so we can have strength and common sense policies  to fight back on this crazy liberal agenda, the weakness of Kamala Harris that is taking us over the cliff.  So we're with you, Mr. President, 100%.  He's weak and he's voted 100% with the crazy liberal agenda of Biden-Harris.  We've got to send Bob Casey home.  We're going to fight for you, but we also got to get a majority in the Senate.  so we can put those common sense policies in place and that's why we've got to retire  bob casey 30-year career politician",['politici*'],1,122,0.008196721,"Bob Casey is a weak, 30-year career politician who votes 98% of the time with Harris’s radical agenda. 

It’s time for change!",['politici*'],1,22,0.045454545,0.98498315,0.20462602,0.032129444,0.9824929,elite,0.99571615,0.026383933,0.0334296,0.88371927,elite,1,122,52.99,99,14.52,6.23,15.25,10.66,87.7,67.21,51.64,16.39,11.48,0,7.38,2.46,1.64,0,4.92,10.66,5.74,2.46,16.39,9.84,4.92,6.56,0,20.49,4.92,2.46,13.11,7.38,0,5.74,14.75,1.64,4.92,1.64,0.82,1.64,0,0,0.82,0,6.56,1.64,3.28,1.64,0,0,0,0,0,0,16.39,3.28,0,1.64,1.64,0,0,14.75,0,0,0,3.28,5.74,5.74,0,0,3.28,0,1.64,1.64,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,4.92,0,0,0,0,0,0,4.1,13.93,0,3.28,9.84,0.82,0,1.64,0,3.28,8.2,1.64,0,0,0,0,0,22.13,7.38,4.92,0,0,6.56,3.28,0
2024/10/20,Colin Allred,DBWNHQUPc60,Democratic,Texas,"When it comes to home ownership and lowering the cost of housing, this is something that is incredibly important to me and that I hear from folks all the time about.  In my family, my mom rented a house from my aunt, who was her sister, for over 20 years until I helped her buy it when I was in the NFL.  And so I recognize how difficult it can be when there's housing supply is so short and when the cost of housing gets to be so high.  And here, I think we have to address the supply issue first, which is that we have to make sure that we are building much more housing and that we are building affordable housing that's connected to our to our neighborhoods and communities and doing it in a way that allows us to increase that overall supply.  While we know the demand is going to continue to increase.  And so that's what I've been focused on in my time in Congress. I look forward to working on that in the Senate as well.",[],0,182,0.0,"You shouldn’t have to play in the NFL to buy a house. 

From lowering housing costs to making sure you can afford your groceries, I’ll work in the Senate so Texas families can have a little bit of relief and can achieve their version of the American dream.",[],0,48,0.0,0.0012737578,0.15075484,0.013588777,0.0018015021,none,0.010660207,0.9835918,0.9139729,0.038307574,centr,1,182,12.29,79.51,78.82,35.85,26,14.84,97.8,77.47,65.38,22.53,12.64,6.59,4.4,0,1.1,0,9.89,17.58,4.95,1.1,15.38,10.99,7.69,10.99,0,17.58,4.95,5.49,10.99,7.69,0.55,2.75,20.88,0.55,6.04,2.2,1.1,0.55,0.55,0.55,0.55,0,2.2,1.65,0.55,0,0,0,0,0,0,0,11.54,1.1,0.55,0,0,0,0,9.89,2.75,0,2.75,0,1.1,1.1,0,0,10.44,0.55,4.4,2.75,2.75,0,0,0,0,0,0,0,0,0,0,2.2,0,1.1,0,0,0,0,0,0,4.95,11.54,2.2,0.55,8.79,0.55,0.55,0,5.49,3.3,7.14,4.4,0,0,0,0,0,9.34,3.85,3.3,0,0,2.2,0,0
2024/10/20,Sherrod Brown,DBWV0ZKq-La,Democratic,Ohio,"And I came across a different translation called the Poverty and Justice Bible, and it goes like this.  When I was hungry and fed, when I was thirsty, he gave me a drink.  What you did for those who were overlooked or ignored, you did for me.  I remember being taught, when I was hungry, you fed me.  When I was thirsty, you gave me a drink.  And then it goes on to say what you did for the least of these,  you did for me.  And I remember thinking.  almost never talk about my faith, but I grew up a Lutheran in Mansfield.  And it's such a different meaning.  And it's really what, to me, what Christianity is.  For years, Jesus wouldn't have said that you're worth more than she is.",[],0,132,0.0,My faith guides me in everything I do.,[],0,8,0.0,0.0035513733,0.52408457,0.15040651,0.0030335896,centr,0.0019373344,0.020526791,0.0028998703,0.0033437298,none,1,132,1.92,20.56,93.6,12.34,12,12.88,98.48,88.64,70.45,28.03,18.94,11.36,0,5.3,1.52,0,9.09,10.61,5.3,0,11.36,12.88,6.06,12.12,1.52,25.76,5.3,2.27,1.52,0,0,1.52,29.55,0.76,9.09,3.03,0,0.76,1.52,0.76,3.79,1.52,2.27,0.76,1.52,0,0,0,0,0,0,0,13.64,6.06,0,0,0,0.76,3.03,7.58,0,0,0.76,0.76,1.52,0.76,0.76,0,6.06,0,0,0.76,1.52,3.79,6.06,0,0,0,0,0,0,6.06,0,3.03,0,0,3.79,0,0,0,0,0,4.55,6.82,1.52,2.27,3.03,0,0,0,5.3,15.91,5.3,0,0,0,0,0,0,20.45,8.33,9.09,0,0,3.03,0,0
2024/10/20,Mike Rogers,DBWeiNTPcbo,Republican,Michigan,"And I hate to say this. I've seen this movie before, and it's the same people who are in the national security positions today for Biden that were there during Obama.  And there was also a massive leak back then on Israeli plans to take out the nuclear sites in Iran.  And the reason they do that, they have this odd love affair with Iran in this administration.  And I think it has engulfed the Middle East in fighting, number one.  And number two, they continue to try to degrade our military capability of one of our best allies in the region, which is Israel.  It is I hope they investigate it fully. But again, this is now to me, you know, once this can happen,  this is now a pattern of activity to undermine Israel's ability to defend itself.  And I think that's as about as serious an event as you can get.  Pretty, pretty good guess. You know, and what's the interesting thing is we're seeing this in other Senate races. Wisconsin, they're coming out showing Trump's Trump's face in a Democrat ad. Same with Casey in Pennsylvania. I think this tells you their candidate, Kamala Harris, is imploding.  People are starting to understand that she just really doesn't know what in the heck she's doing. And that progressive agenda is going to kill states like Michigan, banning gas cars and gas stoves and allowing biological males to compete against our daughters.  All of those things they've been promoting and voting on until election season. Now they have, you know, I call it campaign conversion where they think, well, there's we've got to go a different direction and they're the ones to get it done.  So we're.  I mean, our race is right where we need them to be. If they're starting to talk about Donald Trump, I think we're going to win.  Well, and our internals even have it closer, candidly.  Two things.  One, we have, I think, an unprecedented ground game in the state, probably the best in the country.  Just last weekend, we hit 40,000 doors across the state of Michigan.  Huge impact.  That's what's keeping us in the race, talking about real issues.  The EV mandate is going to kill the auto company.  Just think about the EV mandates that have already happened.  And remember, there's a five-year planning cycle for these automobiles.  Stellantis just announced 2,400 layoffs.  General Motors, 1,000 layoffs.  Ford said they had to charge off, which means they lost $5 billion in their EV division.  People don't want to buy the car that Kamala Harris and my opponent,  Alyssa Slotkin, are trying to make you have to buy.  And so that is having a tremendous negative impact here.  We've lost 29,000 manufacturing jobs just in the last four years here in the state of Michigan.  It's bad.  And brutal.  And so I know they come back at election time and say, no, no, no, we're the moderate.  No, by the way, I talked to Donald Trump on an occasion.  This is about as serious an economic problem for our people here in Michigan who are having a hard time buying groceries than I've ever seen.  And so people get it.  The autoworker coalition for the Democrats falling apart.  The Arab Muslim coalition for the Democrats falling apart.  And black males are coming over to the Republican Party in numbers we just haven't ever seen before.  Best of luck.  Thank you all.  Thanks.  Great to see you.  when it comes to somebody who's now fighting a two-front war, which is Israel.",[],0,600,0.0,"I joined Fox & Friends this morning to discuss the state of the race in Michigan, and why President Trump and I are well-positioned to pull off big wins on Election Day!",[],0,32,0.0,0.99362963,0.011345897,0.011041476,0.847397,elite,0.006874265,0.005139721,0.002493954,0.0032925976,none,1,600,33.53,82.98,74.02,20.23,12,15.83,88.83,69.83,56.17,17.17,10.17,2.5,2.83,1.33,0.33,2.67,7,14,6.5,2.17,13.5,10.17,7.17,6.5,1.17,19.5,5,2.67,8.17,3.67,2.17,2.5,23,1.33,9.17,3.5,0.83,1.17,1.17,0.5,2.5,0.17,4.33,2.17,2.17,0.83,0.5,0.33,0,0.17,0,0,13.83,4,0.83,0.33,1,0,1.67,10,0.17,0,0.5,0.5,4,2.5,0.83,0.67,3.33,1,0.17,1.33,0.67,0.17,1,0,0,0,0,0,0,0.5,0.33,0.83,0.33,1.5,0,0.17,0,0.17,0.33,0.33,9.83,9.83,0,1.33,8.5,1,0,0.17,4.83,3.5,7.83,1.83,0,0,0,0,0,21,8.33,7.5,0,0,4.67,0.5,0
2024/10/20,Dave McCormick,DBXTqzyNhBh,Republican,Pennsylvania,"combat tour in Iraq, and then came back to Pittsburgh and helped run a great company  and create hundreds of jobs.  So I've lived the American dream.  My wife is an immigrant from Cairo, Egypt, came to America, Dina Powell.  My mom was from Punxsutawney, and I like to say that because Punxsutawney Bob is my opponent who only comes out every six years.  And I went to West Point, played football, wrestled, grew up working on a family farm, wrestled at West Point, went to the 82nd Airborne Division.  I know we got some 82nd guys here.  He comes out of his hole for a few months, right?  So we both, and we want to make sure that, we got six kids.  That's not as many as him, but we got a lot of kids, right?  Congratulations.  Congratulations.  That's a lot.  We want to make sure the American Dream's available for our kids,  make sure that freedom, the First Amendment, the Second Amendment,  are protected, our Constitution's protected,  and save the America we all love for our kids.  And this guy's leading the charge.  Thank you, sir.  I appreciate it.  Thank you.  This guy has lived the American dream.  I've lived the American dream.  I was born in Washington County.  I grew up in, my dad was from Indiana County.",[],0,221,0.0,Elon Musk and I are fighting to save the America we love for our kids and yours.,[],0,17,0.0,0.002456378,0.07340499,0.0043474548,0.008313251,none,0.002218317,0.683271,0.01656749,0.00693123,centr,1,221,66.72,92.66,49.85,81.96,10.52,14.93,86.88,66.06,50.68,16.29,12.67,5.43,4.52,0.9,1.36,0,3.62,17.65,6.79,2.71,12.67,4.98,1.81,6.79,0.45,17.65,3.17,6.33,9.5,7.69,1.36,0.9,11.76,0.9,3.17,0.9,0.45,0.9,0,0,0.9,0,4.98,4.52,0.45,1.81,1.81,0,0,0,0,0,16.74,4.07,2.71,2.26,0,0,1.36,12.67,3.62,0,0.9,3.62,3.62,1.81,2.26,0,2.26,0.9,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0.9,1.36,0,0,0,0,1.36,0.45,7.24,13.12,2.71,3.17,8.14,0,0,0,1.81,7.69,3.62,2.71,0,0,0,0,0,23.08,8.6,10.41,0.9,0,3.17,0,0
2024/10/21,Dave McCormick,DBXh5CoNzIS,Republican,Pennsylvania,"and save our country for our kids.  Thank you very much.  to not only put up signs,  But tell 10 people and tell 10 people and get Republicans out to vote, get independents out to vote, get conservative Democrats out to vote.",[],0,42,0.0,"It’s time for NEW leadership in Washington.?

Get out and VOTE!",[],0,11,0.0,0.009155389,0.20920369,0.0016061763,0.0035043426,none,0.016953502,0.05910386,0.0017873275,0.002409917,none,1,42,85.89,93.83,72.58,57.46,14,11.9,97.62,64.29,47.62,7.14,7.14,0,4.76,2.38,0,0,0,4.76,0,4.76,21.43,0,4.76,9.52,2.38,16.67,4.76,2.38,7.14,7.14,0,0,7.14,0,7.14,0,0,0,0,0,7.14,0,2.38,2.38,0,0,0,0,0,0,0,0,23.81,7.14,2.38,2.38,0,0,7.14,14.29,4.76,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,4.76,0,23.81,14.29,0,2.38,11.9,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0
2024/10/21,Bob Casey,DBY2koUpVXi,Democratic,Pennsylvania,"Here's what everyone needs to do, even if you think you're already registered.  Head to IWillVote.com to check if you're registered to vote, register to vote, request a vote-by-mail ballot,  find your voting location for Election Day and where you can drop off your vote-by-mail ballot, and learn more about voting.  I hope everyone will take a moment to confirm you're registered for the upcoming election.  And after that, text three friends and make sure they confirm their registration, too.  For Election Day, Teresa and I love to head to the polls first thing in the morning to see democracy at work.  And don't forget to thank your poll workers for their efforts to ensure that we have a fair and safe election and can exercise our right to vote.  Finally, make your plan to vote.  Hi everybody, Bob Casey here. Today's an important deadline. It's the final day you can register to vote in Pennsylvania.",[],0,156,0.0,"Today is the final day to register to vote in Pennsylvania.

This race is close — and every vote matters.

Make sure you’re registered to vote and make your voice heard:
http://iwillvote.com/pa",[],0,32,0.0,0.0020637873,0.14375988,0.0058989404,0.002437442,none,0.002037652,0.22115159,0.0077960393,0.0027979692,none,1,157,51.93,99,16.43,91.18,15.7,20.38,91.72,67.52,53.5,15.92,10.83,1.27,1.27,6.37,0,1.91,5.1,12.74,5.1,1.27,15.29,7.64,5.1,7.01,0.64,16.56,4.46,3.82,7.64,1.91,1.91,3.82,21.66,1.91,8.28,2.55,0.64,3.18,1.91,0,1.27,0.64,5.1,5.1,0,0.64,0.64,0,0,0,0,0,15.92,3.18,0.64,1.91,0,0,1.91,12.74,0,0.64,0,0,8.92,8.92,0,0,6.37,0,0,6.37,0,0,1.27,0,0,0,0,0,0,0,0,0.64,0.64,0.64,0,0,0,0,0.64,0,10.19,7.64,2.55,0.64,3.18,0.64,0,0,7.01,0.64,7.64,3.82,0,0,0,0,0,20.38,7.01,6.37,0,0,4.46,2.55,0
