text_eng,text,id,username,elite,centr,left,right
"As an assembly line worker and trade unionist, I also appeal to the integrity of our companies.",Als Fließbandarbeiter und Gewerkschafter appelliere ich aber auch an die Redlichkeit unserer Unternehmen.,735078,schadt,False,False,False,False
"As an assembly line worker and trade unionist, I also appeal to the integrity of our companies.",Als Fließbandarbeiter und Gewerkschafter appelliere ich aber auch an die Redlichkeit unserer Unternehmen.,735078,grabsch,False,False,False,False
"As an assembly line worker and trade unionist, I also appeal to the integrity of our companies.",Als Fließbandarbeiter und Gewerkschafter appelliere ich aber auch an die Redlichkeit unserer Unternehmen.,735078,coudry,False,False,False,False
"As an assembly line worker and trade unionist, I also appeal to the integrity of our companies.",Als Fließbandarbeiter und Gewerkschafter appelliere ich aber auch an die Redlichkeit unserer Unternehmen.,735078,richter,False,False,False,False
"The German Bundestag, ladies and gentlemen, represents the people of the state, and regardless of the political majorities present within it, we as members of this Bundestag have received the democratic mandate to ensure the protection of minorities.","Der Deutsche Bundestag, meine Damen und Herren, repräsentiert das Staatsvolk, und ungeachtet der darin vorhandenen politischen Mehrheiten haben wir als Mitglieder dieses Bundestages den demokratischen Auftrag erhalten, uns um den Schutz der Minderheiten zu kümmern.",1152343,riedel,False,True,True,False
"The German Bundestag, ladies and gentlemen, represents the people of the state, and regardless of the political majorities present within it, we as members of this Bundestag have received the democratic mandate to ensure the protection of minorities.","Der Deutsche Bundestag, meine Damen und Herren, repräsentiert das Staatsvolk, und ungeachtet der darin vorhandenen politischen Mehrheiten haben wir als Mitglieder dieses Bundestages den demokratischen Auftrag erhalten, uns um den Schutz der Minderheiten zu kümmern.",1152343,schadt,False,False,False,False
"The German Bundestag, ladies and gentlemen, represents the people of the state, and regardless of the political majorities present within it, we as members of this Bundestag have received the democratic mandate to ensure the protection of minorities.","Der Deutsche Bundestag, meine Damen und Herren, repräsentiert das Staatsvolk, und ungeachtet der darin vorhandenen politischen Mehrheiten haben wir als Mitglieder dieses Bundestages den demokratischen Auftrag erhalten, uns um den Schutz der Minderheiten zu kümmern.",1152343,coudry,False,False,False,False
"The German Bundestag, ladies and gentlemen, represents the people of the state, and regardless of the political majorities present within it, we as members of this Bundestag have received the democratic mandate to ensure the protection of minorities.","Der Deutsche Bundestag, meine Damen und Herren, repräsentiert das Staatsvolk, und ungeachtet der darin vorhandenen politischen Mehrheiten haben wir als Mitglieder dieses Bundestages den demokratischen Auftrag erhalten, uns um den Schutz der Minderheiten zu kümmern.",1152343,grabsch,False,False,False,False
"The German Bundestag, ladies and gentlemen, represents the people of the state, and regardless of the political majorities present within it, we as members of this Bundestag have received the democratic mandate to ensure the protection of minorities.","Der Deutsche Bundestag, meine Damen und Herren, repräsentiert das Staatsvolk, und ungeachtet der darin vorhandenen politischen Mehrheiten haben wir als Mitglieder dieses Bundestages den demokratischen Auftrag erhalten, uns um den Schutz der Minderheiten zu kümmern.",1152343,richter,False,True,True,False
"In the end, we are convinced that this is a responsible use of taxpayers' money, because it advances the dynamic economy in Germany.","Das ist am Ende – davon sind wir überzeugt – ein verantwortungsvoller Umgang mit Steuermitteln, weil damit die dynamische Wirtschaft in Deutschland vorangebracht wird.",1200970,riedel,False,False,False,False
"In the end, we are convinced that this is a responsible use of taxpayers' money, because it advances the dynamic economy in Germany.","Das ist am Ende – davon sind wir überzeugt – ein verantwortungsvoller Umgang mit Steuermitteln, weil damit die dynamische Wirtschaft in Deutschland vorangebracht wird.",1200970,schadt,False,False,False,False
"In the end, we are convinced that this is a responsible use of taxpayers' money, because it advances the dynamic economy in Germany.","Das ist am Ende – davon sind wir überzeugt – ein verantwortungsvoller Umgang mit Steuermitteln, weil damit die dynamische Wirtschaft in Deutschland vorangebracht wird.",1200970,grabsch,False,False,False,False
"In the end, we are convinced that this is a responsible use of taxpayers' money, because it advances the dynamic economy in Germany.","Das ist am Ende – davon sind wir überzeugt – ein verantwortungsvoller Umgang mit Steuermitteln, weil damit die dynamische Wirtschaft in Deutschland vorangebracht wird.",1200970,coudry,False,False,False,False
"In the end, we are convinced that this is a responsible use of taxpayers' money, because it advances the dynamic economy in Germany.","Das ist am Ende – davon sind wir überzeugt – ein verantwortungsvoller Umgang mit Steuermitteln, weil damit die dynamische Wirtschaft in Deutschland vorangebracht wird.",1200970,richter,False,False,False,False
"What the demonstrations on Tuesday also showed is that our farmers are not focused on one-sided demands, but rather that they want to engage in dialogue, that they are open to discussions, and that they invite the public to discuss their craft with them.","Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.",1241551,riedel,False,False,False,False
"What the demonstrations on Tuesday also showed is that our farmers are not focused on one-sided demands, but rather that they want to engage in dialogue, that they are open to discussions, and that they invite the public to discuss their craft with them.","Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.",1241551,schadt,False,False,False,False
"What the demonstrations on Tuesday also showed is that our farmers are not focused on one-sided demands, but rather that they want to engage in dialogue, that they are open to discussions, and that they invite the public to discuss their craft with them.","Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.",1241551,coudry,False,False,False,False
"What the demonstrations on Tuesday also showed is that our farmers are not focused on one-sided demands, but rather that they want to engage in dialogue, that they are open to discussions, and that they invite the public to discuss their craft with them.","Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.",1241551,grabsch,False,False,False,False
"What the demonstrations on Tuesday also showed is that our farmers are not focused on one-sided demands, but rather that they want to engage in dialogue, that they are open to discussions, and that they invite the public to discuss their craft with them.","Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.",1241551,richter,False,False,False,False
"I would like to express my heartfelt thanks to our Tourism Commissioner, Iris Gleicke, and her wonderful team for this excellent report.","Ich bedanke mich ganz herzlich bei unserer Tourismusbeauftragten, Iris Gleicke, und ihrem tollen Team für diesen großartigen Bericht .",900750,riedel,False,False,False,False
"I would like to express my heartfelt thanks to our Tourism Commissioner, Iris Gleicke, and her wonderful team for this excellent report.","Ich bedanke mich ganz herzlich bei unserer Tourismusbeauftragten, Iris Gleicke, und ihrem tollen Team für diesen großartigen Bericht .",900750,coudry,False,False,False,False
